,file_names,include,threshold,trim_s,trim_f
224,Poecile.sp_Gm.RB_Mar162023_SparrowfootPUA.HenryCO.MO_SMP_a_1.59.wav,Y,8,,
225,Poecile.sp_Gm.RB_Mar232023_SparrowfootPUA.HenryCO.MO_SMP_a_1.53.wav,Y,9,,
226,Poecile.sp_Gm.RB_Mar232023_SparrowfootPUA.HenryCO.MO_SMP_a_1.58.wav,Y,10,,
227,Poecile.sp_Gm.RB_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_1.02.wav,Y,10,,
228,Poecile.sp_Gm.RB_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_1.21.wav,Y,10,,
229,Poecile.sp_Gm.RB_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_1.46.wav,Y,10,,
230,Poecile.sp_Gm.RB_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_1.57.wav,Y,10,,
231,Poecile.sp_Gm.RB_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_2.11.wav,Y,10,,
232,Poecile.sp_Gm.RB_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_2.29.wav,Y,10,,
233,Poecile.sp_Gm.RB_May012022_SparrowfootPUA.HenryCO.MO_JPM_a_2.40.wav,Y,10,,
234,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_a_2.46.wav,Y,12,,
235,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_a_2.54.wav,Y,12,,
236,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_a_3.01.wav,Y,10,,
237,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_a_3.05.wav,Y,15,,
238,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_a_3.10.wav,Y,10,,
239,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_a_3.16.wav,Y,10,,
240,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_a_3.24.wav,Y,8,,
241,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_a_3.30.wav,Y,10,,
242,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_a_3.36.wav,Y,10,,
243,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_a_3.46.wav,Y,7,,
244,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.02.wav,Y,13,,
245,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.05.wav,N,10,,
246,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.07.wav,N,10,,
247,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.10.wav,Y,10,,
248,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.12.wav,N,10,,
249,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.15.wav,N,10,,
250,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.19.wav,Y,10,,
251,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.23.wav,Y,10,,
252,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.30.wav,N,10,,
253,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.33.wav,Y,12,,
254,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.37.wav,Y,12,,
255,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.46.wav,Y,15,,
256,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.50.wav,N,10,,
257,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.53.wav,Y,10,,
258,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_0.59.wav,Y,12,,
259,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_1.03.wav,Y,9,,
260,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_1.08.wav,Y,8,,
261,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_b_1.13.wav,N,10,,
262,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_c_0.01.wav,Y,10,,
263,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_d_1.05.wav,N,10,,
264,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_d_1.10.wav,Y,10,,
265,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_d_1.23.wav,Y,10,,
266,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_d_2.03.wav,Y,11,,
267,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_d_2.08.wav,Y,15,,
268,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_5.56.wav,Y,10,,
269,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.01.wav,Y,8,,
270,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.03.wav,Y,10,,
271,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.06.wav,Y,8,,
272,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.11.wav,Y,10,,
273,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.14.wav,Y,9,,
274,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.17.wav,Y,10,,
275,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.20.wav,Y,10,,
276,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.23.wav,Y,10,,
277,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.26.wav,Y,10,,
278,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.29.wav,Y,10,,
279,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.31.wav,Y,10,,
280,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.34.wav,Y,8,,
281,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.38.wav,Y,8,,
282,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_f_6.41.wav,Y,10,,
283,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_g_0.02.wav,Y,9,,
284,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_g_0.11.wav,Y,12,,
285,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_g_0.26.wav,N,10,,
286,Poecile.sp_Nm.GR_Apr032022_SparrowfootPUA.HenryCO.MO_SMP_g_0.30.wav,N,10,,
287,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_3.42.wav,Y,10,,
288,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_3.45.wav,N,10,,
289,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_3.48.wav,Y,10,,
290,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_3.51.wav,Y,12,,
291,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_3.53.wav,Y,10,,
292,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_3.57.wav,Y,10,,
293,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.00.wav,Y,10,,
294,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.03.wav,Y,9,,
295,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.06.wav,Y,10,,
296,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.09.wav,Y,10,,
297,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.13.wav,Y,10,,
298,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.16.wav,Y,10,,
299,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.20.wav,Y,9,,
300,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.23.wav,Y,10,,
301,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.25.wav,Y,10,,
302,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.28.wav,Y,10,,
303,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.31.wav,Y,8,,
304,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.34.wav,Y,10,,
305,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.37.wav,Y,10,,
306,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.40.wav,Y,10,,
307,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.43.wav,Y,8,,
308,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.47.wav,Y,9,,
309,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.53.wav,Y,8,,
310,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_4.57.wav,Y,10,,
311,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.01.wav,Y,10,,
312,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.05.wav,Y,8,,
313,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.10.wav,Y,10,,
314,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.15.wav,Y,10,,
315,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.19.wav,Y,10,,
316,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.22.wav,Y,8,,
317,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.25.wav,Y,10,,
318,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.42.wav,Y,10,,
319,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.45.wav,Y,12,,
320,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.51.wav,Y,10,,
321,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_5.56.wav,Y,10,,
322,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.00.wav,Y,7,,
323,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.04.wav,Y,9,,
324,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.10.wav,Y,15,,
325,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.22.wav,Y,12,,
326,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.27.wav,Y,15,,
327,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.32.wav,Y,10,,
328,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.37.wav,N,10,,
329,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.42.wav,Y,9,,
330,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.48.wav,Y,9,,
331,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_6.54.wav,Y,11,,
332,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_7.03.wav,Y,12,,
333,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_7.09.wav,Y,10,,
334,Poecile.sp_Nm.GR_Apr112022_SparrowfootPUA.HenryCO.MO_SMP_a_7.16.wav,Y,10,,
335,Poecile.sp_Nm.GR_Jul112022_SparrowfootPUA.HenryCO.MO_SMP_a_0.13.wav,Y,10,,
336,Poecile.sp_Nm.GR_Jul112022_SparrowfootPUA.HenryCO.MO_SMP_a_0.18.wav,Y,10,,
337,Poecile.sp_Nm.GR_Jul112022_SparrowfootPUA.HenryCO.MO_SMP_a_0.31.wav,Y,10,,
338,Poecile.sp_Nm.GR_Jul112022_SparrowfootPUA.HenryCO.MO_SMP_a_0.33.wav,Y,10,,
339,Poecile.sp_Nm.GR_Jul112022_SparrowfootPUA.HenryCO.MO_SMP_a_0.38.wav,Y,9,,
340,Poecile.sp_Nm.GR_Jul112022_SparrowfootPUA.HenryCO.MO_SMP_a_0.43.wav,Y,8,,
341,Poecile.sp_Nm.GR_Jul112022_SparrowfootPUA.HenryCO.MO_SMP_a_0.47.wav,Y,10,,
342,Poecile.sp_Nm.GR_Jul112022_SparrowfootPUA.HenryCO.MO_SMP_a_0.51.wav,Y,7,,
343,Poecile.sp_Nm.GR_Jul112022_SparrowfootPUA.HenryCO.MO_SMP_a_1.07.wav,N,10,,
344,Poecile.sp_Nm.GR_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_0.03.wav,Y,10,,
345,Poecile.sp_Nm.GR_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_0.26.wav,Y,10,,
346,Poecile.sp_Nm.GR_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_0.33.wav,Y,10,,
347,Poecile.sp_Nm.GR_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_2.39.wav,Y,10,,
348,Poecile.sp_Nm.GR_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_2.47.wav,Y,10,,
349,Poecile.sp_Nm.GR_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_3.00.wav,N,10,,
350,Poecile.sp_Nm.GR_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_3.03.wav,N,10,,
351,Poecile.sp_Nm.GR_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_3.22.wav,N,10,,
352,Poecile.sp_Nm.GR_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_3.26.wav,Y,11,,
353,Poecile.sp_Nm.GR_Mar172022_SparrowfootPUA.HenryCO.MO_ZHV_a_3.29.wav,Y,11,,
354,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.00.wav,Y,9,,
355,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.04.wav,Y,10,,
356,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.10.wav,Y,10,,
357,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.14.wav,Y,10,,
358,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.17.wav,Y,10,,
359,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.21.wav,Y,10,,
360,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.28.wav,Y,9,,
361,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.31.wav,Y,6,,
362,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.36.wav,Y,7,,
363,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.51.wav,Y,10,,
364,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_0.56.wav,Y,10,,
365,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_a_1.04.wav,Y,9,,
366,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_b_1.50.wav,Y,15,,
367,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_b_2.11.wav,Y,10,,
368,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_b_2.14.wav,Y,10,,
369,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_b_2.22.wav,Y,10,,
370,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_b_2.29.wav,Y,10,,
371,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_b_2.33.wav,Y,10,,
372,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_b_2.37.wav,Y,10,,
373,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_b_2.40.wav,Y,10,,
374,Poecile.sp_Nm.GR_Mar272022_SparrowfootPUA.HenryCO.MO_SMP_b_2.45.wav,Y,10,,
375,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_0.06.wav,Y,8,,
376,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_0.11.wav,Y,10,,
377,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_0.37.wav,Y,6,,
378,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_0.48.wav,Y,9,,
379,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_0.53.wav,Y,9,,
380,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_0.59.wav,Y,14,,
381,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_1.22.wav,Y,10,,
382,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_1.28.wav,Y,9,,
383,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_1.36.wav,Y,10,,
384,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_1.41.wav,Y,10,,
385,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_1.48.wav,Y,10,,
386,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_2.00.wav,Y,10,,
387,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_2.05.wav,Y,7,,
388,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_2.10.wav,Y,7,,
389,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_2.16.wav,Y,8,,
390,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_2.23.wav,Y,7,,
391,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_2.29.wav,Y,9,,
392,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_2.35.wav,Y,10,,
393,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_2.48.wav,Y,8,,
394,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_2.55.wav,Y,10,,
395,Poecile.sp_Nm.RY_Apr022023_SparrowfootPUA.HenryCO.MO_smp_a_3.13.wav,Y,10,,
396,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_a_0.11.wav,Y,20,,
397,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_a_1.22.wav,Y,15,,
398,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_a_1.30.wav,Y,10,,
399,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_a_1.40.wav,Y,10,,
400,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_a_1.54.wav,Y,10,,
401,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_a_2.00.wav,Y,10,,
402,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_b_0.10.wav,Y,12,,
403,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_b_0.25.wav,Y,9,,
404,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_c_0.45.wav,Y,12,,
405,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_c_0.55.wav,Y,10,,
406,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_c_1.01.wav,Y,12,,
407,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_c_1.08.wav,Y,10,,
408,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_c_1.14.wav,Y,9,,
409,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_c_1.27.wav,Y,10,,
410,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_c_1.46.wav,Y,10,,
411,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_d_1.59.wav,Y,10,,
412,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_d_1.95.wav,Y,9,,
413,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_d_2.11.wav,Y,10,,
414,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_d_2.24.wav,Y,10,,
415,Poecile.sp_Nm.RY_Apr032023_SparrowfootPUA.HenryCO.MO_smp_d_3.12.wav,Y,12,,
416,Poecile.sp_Nm.RY_Mar042023_SparrowfootPUA.HenryCO.MO_smp_a_0.06.wav,Y,10,,
417,Poecile.sp_Nm.RY_Mar042023_SparrowfootPUA.HenryCO.MO_smp_a_0.16.wav,Y,10,,
418,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_1.19.wav,Y,10,,
419,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_1.23.wav,Y,13,,
420,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_1.35.wav,Y,13,,
421,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_1.42.wav,N,10,,
422,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_1.49.wav,Y,10,,
423,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_1.55.wav,Y,12,,
424,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_2.12.wav,Y,9,,
425,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_2.20.wav,Y,10,,
426,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_2.25.wav,Y,10,,
427,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_2.32.wav,Y,9,,
428,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_6.11.wav,Y,10,,
429,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_6.15.wav,Y,8,,
430,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_6.21.wav,Y,10,,
431,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_6.28.wav,Y,10,,
432,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_6.34.wav,Y,8,,
433,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_6.40.wav,Y,10,,
434,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_6.55.wav,Y,10,,
435,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_7.11.wav,Y,10,,
436,Poecile.sp_Nm.RY_Mar052023_SparrowfootPUA.HenryCO.MO_smp_a_7.21.wav,Y,10,,
437,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_SMP_a_0.01.wav,Y,10,,
438,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_smp_a_0.05.wav,Y,10,,
439,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_smp_a_0.08.wav,Y,10,,
440,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_smp_a_0.14.wav,Y,10,,
441,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_smp_a_0.22.wav,Y,11,,
442,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_smp_a_0.36.wav,Y,10,,
443,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_smp_a_0.46.wav,Y,12,,
444,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_smp_a_5.05.wav,Y,13,,
445,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_SMP_a_5.14.wav,N,10,,
446,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_SMP_a_5.20.wav,Y,13,,
447,Poecile.sp_Nm.RY_Mar062023_SparrowfootPUA.HenryCO.MO_SMP_a_5.25.wav,Y,10,,
448,Poecile.sp_Nm.RY_Mar162023_SparrowfootPUA.HenryCO.MO_jg_a_0.06.wav,Y,10,,
449,Poecile.sp_Nm.RY_Mar162023_SparrowfootPUA.HenryCO.MO_jg_a_0.11.wav,Y,10,,
